E,-,A,-,8
E,-,A,-,9
E,-,A,-,10
E,-,B,-,1
E,-,B,-,2
E,-,B,-,3
E,-,B,-,4
E,-,B,-,5
E,-,B,-,6
E,-,B,-,7
E,-,B,-,8
E,-,B,-,9
E,-,B,-,10
E,-,B,-,11
E,-,B,-,12
E,-,B,-,13
E,-,B,-,14
E,-,B,-,15
E,-,B,-,16
E,-,B,-,17
E,-,B,-,18
E,-,B,-,19
E,-,B,-,20
E,-,B,-,21
E,-,C,-,1
E,-,C,-,2
E,-,C,-,3
E,-,C,-,4
E,-,C,-,5
E,-,C,-,6
E,-,C,-,7
E,-,C,-,8
E,-,C,-,9
E,-,C,-,10
E,-,C,-,11
E,-,C,-,12
E,-,C,-,13
E,-,C,-,14
E,-,D,-,1
E,-,D,-,2
E,-,D,-,3
E,-,D,-,4
E,-,D,-,5
E,-,D,-,6
E,-,D,-,7
E,-,D,-,8
E,-,D,-,9
E,-,D,-,10
E,-,D,-,11
E,-,D,-,12
E,-,D,-,13
E,-,D,-,14
E,-,D,-,15
E,-,D,-,16
E,-,D,-,17
E,-,D,-,18
E,-,D,-,19
E,-,D,-,20
F,-,A,-,1
F,-,A,-,2
F,-,A,-,3
F,-,A,-,4
F,-,A,-,5
F,-,A,-,6
F,-,A,-,7
F,-,A,-,8
F,-,A,-,9
F,-,A,-,10
F,-,A,-,11
F,-,A,-,12
F,-,A,-,13
F,-,A,-,14
F,-,A,-,15
F,-,A,-,16
F,-,A,-,17
F,-,A,-,18
F,-,A,-,19
F,-,A,-,20
F,-,A,-,21
F,-,A,-,22
F,-,A,-,23
F,-,A,-,24
F,-,A,-,25
F,-,A,-,26
F,-,A,-,27
F,-,A,-,28
F,-,A,-,29
F,-,A,-,30
F,-,A,-,31
F,-,A,-,32
F,-,A,-,33
F,-,A,-,34
F,-,A,-,35
F,-,A,-,36
F,-,A,-,37
F,-,A,-,38
F,-,A,-,39
F,-,B,-,1
F,-,B,-,2
F,-,B,-,3
F,-,B,-,4
F,-,B,-,5
F,-,B,-,6
F,-,B,-,7
F,-,B,-,8
F,-,B,-,9
F,-,B,-,10
F,-,B,-,11
F,-,B,-,12
F,-,B,-,13
F,-,B,-,14
F,-,B,-,15
F,-,C,-,1
F,-,C,-,2
F,-,C,-,3
F,-,C,-,4
F,-,C,-,5
F,-,C,-,6
F,-,C,-,7
F,-,C,-,8
F,-,C,-,9
F,-,C,-,10
F,-,C,-,11
F,-,C,-,12
F,-,C,-,13
F,-,C,-,14
F,-,C,-,15
F,-,C,-,16
F,-,C,-,17
F,-,C,-,18
F,-,C,-,19
F,-,C,-,20
F,-,C,-,21
F,-,C,-,22
F,-,C,-,23
F,-,C,-,24
G,-,A,-,1
G,-,A,-,2
G,-,A,-,3
G,-,A,-,4
G,-,A,-,5
G,-,A,-,6
G,-,A,-,7
G,-,A,-,8
G,-,A,-,9
G,-,A,-,10
G,-,A,-,11
G,-,A,-,12
G,-,B,-,1
G,-,B,-,2
G,-,B,-,3
G,-,B,-,4
G,-,B,-,5
G,-,B,-,6
G,-,B,-,7
G,-,B,-,8
G,-,B,-,9
G,-,B,-,10
G,-,B,-,11
G,-,B,-,12
G,-,B,-,13
G,-,B,-,14
G,-,B,-,15
G,-,B,-,16
G,-,B,-,17
H,-,A,-,1
H,-,A,-,2
H,-,A,-,3
H,-,A,-,4
H,-,A,-,5
H,-,A,-,6
H,-,A,-,7
H,-,A,-,8
H,-,A,-,9
H,-,A,-,10
H,-,A,-,11
H,-,A,-,12
H,-,A,-,13
H,-,A,-,14
H,-,A,-,15
H,-,A,-,16
H,-,A,-,17
H,-,A,-,18
H,-,B,-,1
H,-,B,-,2
H,-,B,-,3
H,-,B,-,4
H,-,B,-,5
H,-,B,-,6
H,-,B,-,7
H,-,B,-,8
H,-,B,-,9
H,-,B,-,10
H,-,B,-,11
H,-,B,-,12
I,-,A,-,1
I,-,A,-,2
I,-,A,-,3
I,-,A,-,4
I,-,A,-,5
I,-,A,-,6
I,-,A,-,7
I,-,A,-,8
I,-,A,-,9
I,-,A,-,10
I,-,B,-,1
I,-,B,-,2
I,-,B,-,3
I,-,B,-,4
I,-,B,-,5
I,-,B,-,6
I,-,B,-,7
I,-,B,-,8
I,-,B,-,9
I,-,B,-,10
I,-,B,-,11
J,-,A,-,1
J,-,A,-,2
J,-,A,-,3
J,-,A,-,4
J,-,A,-,5
J,-,A,-,6
J,-,A,-,7
J,-,A,-,8
J,-,A,-,9
J,-,A,-,10
J,-,A,-,11
J,-,A,-,12
J,-,A,-,13
J,-,A,-,14
J,-,A,-,15
J,-,A,-,16
J,-,A,-,17
J,-,A,-,18
J,-,A,-,19
J,-,A,-,20
J,-,A,-,21
J,-,A,-,22
J,-,A,-,23
J,-,A,-,24
J,-,A,-,25
J,-,A,-,26
J,-,A,-,27
J,-,A,-,28
J,-,A,-,29
J,-,A,-,30
J,-,A,-,31
J,-,A,-,32
J,-,A,-,33
J,-,A,-,34
J,-,A,-,35
J,-,A,-,36
J,-,A,-,37
J,-,A,-,38
J,-,A,-,39
J,-,A,-,40
J,-,A,-,41
J,-,A,-,42
J,-,A,-,43
J,-,A,-,44
J,-,A,-,45
J,-,A,-,46
J,-,A,-,47
J,-,A,-,48
J,-,A,-,49
J,-,A,-,50
J,-,A,-,51
J,-,A,-,52
J,-,A,-,53
J,-,A,-,54
J,-,A,-,55
J,-,A,-,56
J,-,A,-,57
J,-,A,-,58
J,-,A,-,59
J,-,A,-,60
J,-,A,-,61
J,-,A,-,62
J,-,A,-,63
J,-,A,-,64
J,-,A,-,65
J,-,A,-,66
J,-,A,-,67
J,-,A,-,68
J,-,B,-,1
J,-,B,-,2
J,-,B,-,3
J,-,B,-,4
J,-,B,-,5
J,-,B,-,6
J,-,B,-,7
J,-,B,-,8
J,-,B,-,9
J,-,B,-,10
J,-,B,-,11
J,-,B,-,12
J,-,B,-,13
J,-,B,-,14
J,-,B,-,15
J,-,B,-,16
J,-,B,-,17
J,-,B,-,18
J,-,B,-,19
J,-,B,-,20
J,-,B,-,21
J,-,B,-,22
J,-,B,-,23
J,-,B,-,24
J,-,B,-,25
J,-,B,-,26
J,-,B,-,27
J,-,B,-,28
J,-,B,-,29
J,-,B,-,30
J,-,B,-,31
J,-,B,-,32
J,-,B,-,33
J,-,B,-,34
J,-,B,-,35
J,-,B,-,36
J,-,B,-,37
J,-,B,-,38
J,-,B,-,39
J,-,B,-,40
J,-,C,-,1
J,-,C,-,2
J,-,C,-,3
J,-,C,-,4
J,-,C,-,5
J,-,C,-,6
J,-,C,-,7
J,-,C,-,8
J,-,C,-,9
J,-,C,-,10
J,-,C,-,11
J,-,C,-,12
J,-,C,-,13
J,-,C,-,14
J,-,C,-,15
J,-,C,-,16
J,-,C,-,17
J,-,C,-,18
J,-,C,-,19
J,-,C,-,20
J,-,C,-,21
J,-,C,-,22
J,-,C,-,23
J,-,C,-,24
J,-,C,-,25
J,-,C,-,26
J,-,C,-,27
J,-,C,-,28
J,-,C,-,29
J,-,C,-,30
J,-,C,-,31
J,-,C,-,32
J,-,C,-,33
J,-,C,-,34
J,-,C,-,35
J,-,C,-,36
J,-,C,-,37
J,-,C,-,38
J,-,C,-,39
J,-,C,-,40
J,-,D,-,1
J,-,D,-,2
J,-,D,-,3
J,-,D,-,4
K,-,A,-,1
K,-,A,-,2
K,-,A,-,3
K,-,A,-,4
K,-,A,-,5
K,-,A,-,6
K,-,A,-,7
K,-,A,-,8
K,-,A,-,9
K,-,A,-,10
K,-,A,-,11
K,-,A,-,12
K,-,B,-,1
K,-,B,-,2
K,-,B,-,3
K,-,B,-,4
K,-,B,-,5
K,-,B,-,6
K,-,B,-,7
K,-,B,-,8
K,-,B,-,9
K,-,B,-,10
K,-,B,-,11
K,-,B,-,12
K,-,B,-,13
K,-,B,-,14
K,-,B,-,15
K,-,B,-,16
K,-,B,-,17
K,-,B,-,18
K,-,B,-,19
K,-,B,-,20
K,-,B,-,21
K,-,B,-,22
K,-,B,-,23
K,-,B,-,24
K,-,B,-,25
K,-,B,-,26
K,-,B,-,27
K,-,B,-,28
K,-,B,-,29
K,-,B,-,30
K,-,C,-,1
K,-,C,-,2
K,-,C,-,3
K,-,C,-,4
K,-,C,-,5
K,-,C,-,6
K,-,C,-,7
K,-,C,-,8
K,-,C,-,9
K,-,D,-,1
K,-,D,-,2
K,-,D,-,3
K,-,D,-,4
K,-,D,-,5
K,-,D,-,6
L,-,A,-,1
L,-,A,-,2
L,-,A,-,3
L,-,A,-,4
L,-,A,-,5
L,-,A,-,6
L,-,A,-,7
L,-,A,-,8
L,-,A,-,9
L,-,A,-,10
L,-,A,-,11
L,-,A,-,12
L,-,A,-,13
L,-,A,-,14
L,-,A,-,15
L,-,A,-,16
L,-,A,-,17
L,-,A,-,18
L,-,A,-,19
L,-,A,-,20
L,-,A,-,21
L,-,A,-,22
L,-,A,-,23
L,-,A,-,24
L,-,A,-,25
L,-,A,-,26
L,-,A,-,27
L,-,A,-,28
L,-,A,-,29
L,-,A,-,30
L,-,A,-,31
L,-,A,-,32
L,-,A,-,33
L,-,A,-,34
L,-,A,-,35
L,-,A,-,36
L,-,A,-,37
L,-,A,-,38
L,-,A,-,39
L,-,A,-,40
L,-,B,-,1
L,-,B,-,2
L,-,B,-,3
L,-,B,-,4
L,-,B,-,5
L,-,B,-,6
L,-,B,-,7
L,-,B,-,8
L,-,B,-,9
L,-,B,-,10
L,-,B,-,11
L,-,B,-,12
L,-,B,-,13
L,-,B,-,14
L,-,B,-,15
L,-,B,-,16
L,-,B,-,17
L,-,B,-,18
L,-,B,-,19
L,-,B,-,20
L,-,B,-,21
L,-,B,-,22
L,-,B,-,23
L,-,B,-,24
L,-,B,-,25
L,-,B,-,26
L,-,B,-,27
L,-,B,-,28
L,-,B,-,29
L,-,B,-,30
L,-,B,-,31
L,-,B,-,32
L,-,B,-,33
L,-,B,-,34
L,-,B,-,35
L,-,B,-,36
L,-,B,-,37
L,-,B,-,38
L,-,B,-,39
L,-,B,-,40
L,-,B,-,41
L,-,B,-,42
L,-,B,-,43
L,-,B,-,44
L,-,B,-,45
L,-,B,-,46
L,-,B,-,47
L,-,B,-,48
L,-,C,-,1
L,-,C,-,2
L,-,C,-,3
L,-,C,-,4
L,-,C,-,5
L,-,C,-,6
L,-,C,-,7
L,-,C,-,8
L,-,C,-,9
L,-,C,-,10
L,-,C,-,11
L,-,C,-,12
L,-,C,-,13
L,-,C,-,14
L,-,C,-,15
L,-,C,-,16
L,-,C,-,17
L,-,C,-,18
L,-,C,-,19
L,-,C,-,20
L,-,C,-,21
L,-,C,-,22
L,-,C,-,23
L,-,C,-,24
L,-,C,-,25
L,-,C,-,26
L,-,C,-,27
L,-,C,-,28
L,-,C,-,29
L,-,C,-,30
L,-,C,-,31
L,-,C,-,32
L,-,C,-,33
L,-,C,-,34
L,-,C,-,35
L,-,C,-,36
L,-,C,-,37
L,-,C,-,38
L,-,C,-,39
L,-,C,-,40
L,-,C,-,41
L,-,C,-,42
L,-,C,-,43
L,-,C,-,44
L,-,C,-,45
L,-,C,-,46
L,-,C,-,47
L,-,C,-,48
L,-,D,-,1
L,-,D,-,2
L,-,D,-,3
L,-,D,-,4
L,-,D,-,5
L,-,D,-,6
L,-,D,-,7
L,-,D,-,8
L,-,D,-,9
L,-,D,-,10
L,-,D,-,11
L,-,D,-,12
L,-,D,-,13
L,-,D,-,14
L,-,D,-,15
L,-,D,-,16
L,-,D,-,17
L,-,D,-,18
L,-,D,-,19
L,-,D,-,20
L,-,D,-,21
L,-,D,-,22
L,-,D,-,23
L,-,D,-,24
L,-,D,-,25
L,-,D,-,26
L,-,D,-,27
L,-,D,-,28
L,-,D,-,29
L,-,D,-,30
L,-,D,-,31
L,-,D,-,32
L,-,D,-,33
L,-,D,-,34
L,-,D,-,35
L,-,D,-,36
L,-,D,-,37
L,-,D,-,38
L,-,D,-,39
L,-,D,-,40
L,-,D,-,41
L,-,D,-,42
L,-,D,-,43
L,-,D,-,44
L,-,D,-,45
L,-,D,-,46
L,-,D,-,47
L,-,D,-,48
L,-,E,-,1
L,-,E,-,2
L,-,E,-,3
L,-,E,-,4
L,-,E,-,5
L,-,E,-,6
L,-,E,-,7
L,-,E,-,8
L,-,E,-,9
L,-,E,-,10
L,-,E,-,11
L,-,E,-,12
L,-,E,-,13
L,-,E,-,14
L,-,E,-,15
L,-,E,-,16
L,-,E,-,17
L,-,E,-,18
L,-,E,-,19
L,-,E,-,20
L,-,E,-,21
L,-,E,-,22
L,-,E,-,23
L,-,E,-,24
L,-,E,-,25
L,-,E,-,26
L,-,E,-,27
L,-,E,-,28
L,-,E,-,29
L,-,E,-,30
L,-,E,-,31
L,-,E,-,32
L,-,E,-,33
L,-,E,-,34
L,-,E,-,35
L,-,E,-,36
L,-,E,-,37
L,-,E,-,38
L,-,E,-,39
L,-,E,-,40
L,-,E,-,41
L,-,E,-,42
L,-,E,-,43
L,-,E,-,44
L,-,E,-,45
L,-,E,-,46
L,-,E,-,47
L,-,E,-,48
L,-,F,-,1
L,-,F,-,2
L,-,F,-,3
L,-,F,-,4
L,-,F,-,5
L,-,F,-,6
L,-,F,-,7
L,-,F,-,8
L,-,F,-,9
L,-,F,-,10
L,-,F,-,11
L,-,F,-,12
L,-,F,-,13
L,-,F,-,14
L,-,F,-,15
L,-,F,-,16
L,-,F,-,17
L,-,F,-,18
L,-,F,-,19
L,-,F,-,20
L,-,F,-,21
L,-,F,-,22
L,-,F,-,23
L,-,F,-,24
L,-,F,-,25
L,-,F,-,26
L,-,F,-,27
L,-,F,-,28
L,-,F,-,29
L,-,F,-,30
L,-,F,-,31
L,-,F,-,32
L,-,F,-,33
L,-,F,-,34
L,-,F,-,35
L,-,F,-,36
L,-,F,-,37
L,-,F,-,38
L,-,F,-,39
L,-,F,-,40
L,-,F,-,41
L,-,F,-,42
L,-,F,-,43
L,-,F,-,44
L,-,F,-,45
L,-,F,-,46
L,-,F,-,47
L,-,F,-,48
L,-,G,-,1
L,-,G,-,2
L,-,G,-,3
L,-,G,-,4
L,-,G,-,5
L,-,G,-,6
L,-,G,-,7
L,-,G,-,8
L,-,G,-,9
L,-,G,-,10
L,-,G,-,11
L,-,G,-,12
L,-,G,-,13
L,-,G,-,14
L,-,G,-,15
L,-,G,-,16
L,-,G,-,17
L,-,G,-,18
L,-,G,-,19
L,-,G,-,20
L,-,G,-,21
L,-,G,-,22
L,-,G,-,23
L,-,G,-,24
L,-,G,-,25
L,-,G,-,26
L,-,G,-,27
L,-,G,-,28
L,-,G,-,29
L,-,G,-,30
L,-,G,-,31
L,-,G,-,32
L,-,G,-,33
L,-,G,-,34
L,-,G,-,35
L,-,G,-,36
L,-,G,-,37
L,-,G,-,38
L,-,G,-,39
L,-,G,-,40
L,-,G,-,41
L,-,G,-,42
L,-,G,-,43
L,-,G,-,44
L,-,G,-,45
L,-,G,-,46
L,-,G,-,47
L,-,G,-,48
L,-,H,-,1
L,-,H,-,2
L,-,H,-,3
L,-,H,-,4
L,-,H,-,5
L,-,H,-,6
L,-,H,-,7
L,-,H,-,8
L,-,H,-,9
L,-,H,-,10
L,-,H,-,11
L,-,H,-,12
L,-,H,-,13
L,-,H,-,14
L,-,H,-,15
L,-,H,-,16
L,-,H,-,17
L,-,H,-,18
L,-,H,-,19
L,-,H,-,20
L,-,H,-,21
L,-,H,-,22
L,-,H,-,23
L,-,H,-,24
L,-,H,-,25
L,-,H,-,26
L,-,H,-,27
L,-,H,-,28
L,-,H,-,29
L,-,H,-,30
L,-,H,-,31
L,-,H,-,32
L,-,H,-,33
L,-,H,-,34
L,-,H,-,35
L,-,H,-,36
L,-,H,-,37
L,-,H,-,38
L,-,H,-,39
L,-,H,-,40
L,-,H,-,41
L,-,H,-,42
L,-,H,-,43
L,-,H,-,44
L,-,H,-,45
L,-,H,-,46
L,-,H,-,47
L,-,H,-,48
L,-,I,-,1
L,-,I,-,2
L,-,I,-,3
L,-,I,-,4
L,-,I,-,5
L,-,I,-,6
L,-,I,-,7
L,-,I,-,8
L,-,I,-,9
L,-,I,-,10
L,-,I,-,11
L,-,I,-,12
L,-,I,-,13
L,-,I,-,14
L,-,I,-,15
L,-,I,-,16
L,-,I,-,17
L,-,I,-,18
L,-,I,-,19
L,-,I,-,20
L,-,I,-,21
L,-,I,-,22
L,-,I,-,23
L,-,I,-,24
L,-,I,-,25
L,-,I,-,26
L,-,I,-,27
L,-,I,-,28
L,-,I,-,29
L,-,I,-,30
L,-,I,-,31
L,-,I,-,32
L,-,I,-,33
L,-,I,-,34
L,-,I,-,35
L,-,I,-,36
L,-,I,-,37
L,-,I,-,38
L,-,I,-,39
L,-,I,-,40
L,-,I,-,41
L,-,I,-,42
L,-,I,-,43
L,-,I,-,44
L,-,I,-,45
L,-,I,-,46
L,-,I,-,47
L,-,I,-,48
L,-,J,-,1
L,-,J,-,2
L,-,J,-,3
L,-,J,-,4
L,-,J,-,5
L,-,J,-,6
L,-,J,-,7
L,-,J,-,8
L,-,J,-,9
L,-,J,-,10
L,-,J,-,11
L,-,J,-,12
L,-,J,-,13
L,-,J,-,14
L,-,J,-,15
L,-,J,-,16
L,-,J,-,17
L,-,J,-,18
L,-,J,-,19
L,-,J,-,20
L,-,J,-,21
L,-,J,-,22
L,-,J,-,23
L,-,J,-,24
L,-,J,-,25
L,-,J,-,26
L,-,J,-,27
L,-,J,-,28
L,-,J,-,29
L,-,J,-,30
L,-,J,-,31
L,-,J,-,32
L,-,J,-,33
L,-,J,-,34
L,-,J,-,35
L,-,J,-,36
L,-,J,-,37
L,-,J,-,38
L,-,J,-,39
L,-,J,-,40
L,-,J,-,41
L,-,J,-,42
L,-,J,-,43
L,-,J,-,44
L,-,J,-,45
L,-,J,-,46
L,-,J,-,47
L,-,J,-,48
L,-,K,-,1
L,-,K,-,2
L,-,K,-,3
L,-,K,-,4
L,-,K,-,5
L,-,K,-,6
L,-,K,-,7
L,-,K,-,8
L,-,K,-,9
L,-,K,-,10
L,-,K,-,11
L,-,K,-,12
L,-,K,-,13
L,-,K,-,14
L,-,K,-,15
L,-,K,-,16
L,-,K,-,17
L,-,K,-,18
L,-,K,-,19
L,-,K,-,20
L,-,K,-,21
L,-,K,-,22
L,-,K,-,23
L,-,K,-,24
L,-,K,-,25
L,-,K,-,26
L,-,K,-,27
L,-,K,-,28
L,-,K,-,29
L,-,K,-,30
L,-,K,-,31
L,-,K,-,32
L,-,K,-,33
L,-,K,-,34
L,-,K,-,35
L,-,K,-,36
L,-,K,-,37
L,-,K,-,38
L,-,K,-,39
L,-,K,-,40
L,-,K,-,41
L,-,K,-,42
L,-,K,-,43
L,-,K,-,44
L,-,K,-,45
L,-,K,-,46
L,-,K,-,47
L,-,K,-,48
L,-,L,-,1
L,-,L,-,2
L,-,L,-,3
L,-,L,-,4
L,-,L,-,5
L,-,L,-,6
L,-,L,-,7
L,-,L,-,8
L,-,L,-,9
L,-,L,-,10
L,-,L,-,11
L,-,L,-,12
L,-,L,-,13
L,-,L,-,14
L,-,L,-,15
L,-,L,-,16
L,-,L,-,17
L,-,L,-,18
L,-,L,-,19
L,-,L,-,20
L,-,L,-,21
L,-,L,-,22
L,-,L,-,23
L,-,L,-,24
L,-,L,-,25
L,-,L,-,26
L,-,L,-,27
L,-,L,-,28
L,-,L,-,29
L,-,L,-,30
L,-,L,-,31
L,-,L,-,32
L,-,L,-,33
L,-,L,-,34
L,-,L,-,35
L,-,L,-,36
L,-,L,-,37
L,-,L,-,38
L,-,L,-,39
L,-,L,-,40
L,-,L,-,41
L,-,L,-,42
L,-,L,-,43
L,-,L,-,44
L,-,L,-,45
L,-,L,-,46
L,-,L,-,47
L,-,L,-,48
L,-,L,-,49
L,-,L,-,50
L,-,L,-,51
L,-,L,-,52
L,-,L,-,53
L,-,L,-,54
L,-,L,-,55
L,-,L,-,56
L,-,L,-,57
L,-,L,-,58
L,-,L,-,59
L,-,L,-,60
L,-,L,-,61
L,-,L,-,62
L,-,L,-,63
L,-,L,-,64
L,-,L,-,65
L,-,L,-,66
L,-,L,-,67
L,-,L,-,68
L,-,L,-,69
L,-,L,-,70
L,-,L,-,71
L,-,L,-,72
L,-,M,-,1
L,-,M,-,2
L,-,M,-,3
L,-,M,-,4
L,-,M,-,5
L,-,M,-,6
L,-,M,-,7
L,-,M,-,8
L,-,M,-,9
L,-,M,-,10
L,-,M,-,11
L,-,M,-,12
L,-,M,-,13
L,-,M,-,14
L,-,M,-,15
L,-,M,-,16
L,-,M,-,17
L,-,M,-,18
L,-,M,-,19
L,-,M,-,20
L,-,N,-,1
L,-,N,-,2
L,-,N,-,3
L,-,N,-,4
L,-,N,-,5
L,-,N,-,6
L,-,N,-,7
L,-,N,-,8
L,-,N,-,9
L,-,N,-,10
L,-,N,-,11
L,-,N,-,12
L,-,O,-,1
L,-,O,-,2
L,-,O,-,3
L,-,O,-,4
L,-,O,-,5
L,-,O,-,6
L,-,O,-,7
M,-,A,-,1
M,-,A,-,2
M,-,A,-,3
M,-,A,-,4
M,-,A,-,5
M,-,A,-,6
M,-,A,-,7
M,-,A,-,8
M,-,A,-,9
M,-,A,-,10
M,-,A,-,11
M,-,A,-,12
M,-,A,-,13
M,-,B,-,1
M,-,B,-,2
M,-,B,-,3
M,-,B,-,4
M,-,B,-,5
M,-,B,-,6
M,-,B,-,7
M,-,B,-,8
M,-,B,-,9
M,-,B,-,10
M,-,B,-,11
M,-,B,-,12
M,-,C,-,1
M,-,C,-,2
M,-,C,-,3
M,-,C,-,4
M,-,C,-,5
M,-,C,-,6
M,-,C,-,7
M,-,C,-,8
M,-,C,-,9
M,-,C,-,10
M,-,C,-,11
M,-,C,-,12
M,-,C,-,13
M,-,C,-,14
M,-,C,-,15
M,-,C,-,16
M,-,C,-,17
M,-,C,-,18
M,-,C,-,19
M,-,C,-,20
M,-,C,-,21
M,-,C,-,22
M,-,C,-,23
M,-,C,-,24
M,-,C,-,25
N,-,A,-,1
N,-,A,-,2
N,-,A,-,3
N,-,A,-,4
N,-,A,-,5
N,-,A,-,6
N,-,A,-,7
N,-,A,-,8
N,-,A,-,9
N,-,A,-,10
N,-,A,-,11
N,-,A,-,12
N,-,A,-,13
N,-,A,-,14
N,-,A,-,15
N,-,A,-,16
N,-,A,-,17
N,-,A,-,18
N,-,A,-,19
N,-,A,-,20
N,-,A,-,21
N,-,A,-,22
N,-,A,-,23
N,-,A,-,24
N,-,A,-,25
N,-,A,-,26
N,-,A,-,27
O,-,A,-,1
O,-,A,-,2
O,-,A,-,3
O,-,A,-,4
O,-,A,-,5
O,-,A,-,6
O,-,A,-,7
O,-,A,-,8
O,-,A,-,9
O,-,A,-,10
O,-,A,-,11
O,-,A,-,12
O,-,A,-,13
O,-,A,-,14
O,-,A,-,15
O,-,B,-,1
O,-,B,-,2
O,-,B,-,3
O,-,B,-,4
O,-,B,-,5
O,-,B,-,6
O,-,B,-,7
O,-,B,-,8
O,-,B,-,9
O,-,B,-,10
O,-,C,-,1
O,-,C,-,2
O,-,C,-,3
O,-,C,-,4
O,-,C,-,5
O,-,C,-,6
O,-,C,-,7
O,-,C,-,8
O,-,C,-,9
O,-,C,-,10
O,-,D,-,1
O,-,D,-,2
O,-,D,-,3
O,-,D,-,4
O,-,D,-,5
O,-,D,-,6
O,-,D,-,7
O,-,D,-,8
O,-,D,-,9
O,-,D,-,10
O,-,D,-,11
O,-,D,-,12
O,-,D,-,13
O,-,D,-,14
O,-,D,-,15
O,-,D,-,16
O,-,D,-,17
O,-,D,-,18
O,-,D,-,19
O,-,D,-,20
O,-,D,-,21
P,-,A,-,1
P,-,A,-,2
P,-,A,-,3
P,-,A,-,4
P,-,A,-,5
P,-,A,-,6
P,-,B,-,1
P,-,B,-,2
P,-,B,-,3
P,-,B,-,4
P,-,C,-,1
P,-,C,-,2
P,-,C,-,3
P,-,C,-,4
Q,-,A,-,1
Q,-,A,-,2
Q,-,A,-,3
Q,-,A,-,4
Q,-,A,-,5
Q,-,A,-,6
Q,-,A,-,7
Q,-,A,-,8
Q,-,A,-,9
Q,-,A,-,10
Q,-,A,-,11
Q,-,A,-,12
Q,-,A,-,13
Q,-,A,-,14
Q,-,A,-,15
Q,-,A,-,16
Q,-,A,-,17
Q,-,B,-,1
Q,-,B,-,2
Q,-,B,-,3
Q,-,B,-,4
Q,-,B,-,5
Q,-,B,-,6
